: mse-abbreviations
lc;liquid crystal;sem;scanning electron microscopy
local density approximation;lda;crystallization temperature;tc
lda;local density approximation;fib;focused ion beam
local density approximation;lda;focused ion beam;fib
lda;local density approximation;ea;activation energy
local density approximation;lda;activation energy;ea
lda;local density approximation;ip;ionization potential
local density approximation;lda;ionization potential;ip
lda;local density approximation;icp;inductively coupled plasma
local density approximation;lda;inductively coupled plasma;icp
lda;local density approximation;oes;optical emission spectroscopy
local density approximation;lda;optical emission spectroscopy;oes
lda;local density approximation;xrf;x-ray fluorescence
local density approximation;lda;x-ray fluorescence;xrf
lda;local density approximation;epma;electron probe microanalysis
local density approximation;lda;electron probe microanalysis;epma
gga;generalized gradient approximation;md;molecular dynamics
generalized gradient approximation;gga;molecular dynamics;md
gga;generalized gradient approximation;sls;static light scattering
generalized gradient approximation;gga;static light scattering;sls
gga;generalized gradient approximation;dls;dynamic light scattering
generalized gradient approximation;gga;dynamic light scattering;dls
gga;generalized gradient approximation;xps;x-ray photoelectron spectroscopy
generalized gradient approximation;gga;x-ray photoelectron spectroscopy;xps
gga;generalized gradient approximation;edx;energy dispersive x-ray spectroscopy
generalized gradient approximation;gga;energy dispersive x-ray spectroscopy;edx
gga;generalized gradient approximation;saxs;small-angle x-ray scattering
generalized gradient approximation;gga;small-angle x-ray scattering;saxs
gga;generalized gradient approximation;waxs;wide-angle x-ray scattering
generalized gradient approximation;gga;wide-angle x-ray scattering;waxs
gga;generalized gradient approximation;waxd;wide-angle x-ray diffraction
generalized gradient approximation;gga;wide-angle x-ray diffraction;waxd
gga;generalized gradient approximation;xrd;x-ray diffraction
generalized gradient approximation;gga;x-ray diffraction;xrd
gga;generalized gradient approximation;pals;positron annihilation lifetime spectroscopy
generalized gradient approximation;gga;positron annihilation lifetime spectroscopy;pals
gga;generalized gradient approximation;tddft;time-dependent density functional theory
generalized gradient approximation;gga;time-dependent density functional theory;tddft
gga;generalized gradient approximation;hplc;high performance liquid chromatography
generalized gradient approximation;gga;high performance liquid chromatography;hplc
gga;generalized gradient approximation;pdi;polydispersity index
generalized gradient approximation;gga;polydispersity index;pdi
gga;generalized gradient approximation;tg;glass transition temperature
generalized gradient approximation;gga;glass transition temperature;tg
gga;generalized gradient approximation;tm;melting temperature
generalized gradient approximation;gga;melting temperature;tm
gga;generalized gradient approximation;tc;crystallization temperature
generalized gradient approximation;gga;crystallization temperature;tc
gga;generalized gradient approximation;fib;focused ion beam
generalized gradient approximation;gga;focused ion beam;fib
gga;generalized gradient approximation;ea;activation energy
generalized gradient approximation;gga;activation energy;ea
gga;generalized gradient approximation;ip;ionization potential
generalized gradient approximation;gga;ionization potential;ip
gga;generalized gradient approximation;icp;inductively coupled plasma
generalized gradient approximation;gga;inductively coupled plasma;icp
gga;generalized gradient approximation;oes;optical emission spectroscopy
generalized gradient approximation;gga;optical emission spectroscopy;oes
gga;generalized gradient approximation;xrf;x-ray fluorescence
generalized gradient approximation;gga;x-ray fluorescence;xrf
gga;generalized gradient approximation;epma;electron probe microanalysis
generalized gradient approximation;gga;electron probe microanalysis;epma
md;molecular dynamics;sls;static light scattering
molecular dynamics;md;static light scattering;sls
md;molecular dynamics;dls;dynamic light scattering
molecular dynamics;md;dynamic light scattering;dls
md;molecular dynamics;xps;x-ray photoelectron spectroscopy
molecular dynamics;md;x-ray photoelectron spectroscopy;xps
md;molecular dynamics;edx;energy dispersive x-ray spectroscopy
molecular dynamics;md;energy dispersive x-ray spectroscopy;edx
md;molecular dynamics;saxs;small-angle x-ray scattering
molecular dynamics;md;small-angle x-ray scattering;saxs
md;molecular dynamics;waxs;wide-angle x-ray scattering
molecular dynamics;md;wide-angle x-ray scattering;waxs
md;molecular dynamics;waxd;wide-angle x-ray diffraction
molecular dynamics;md;wide-angle x-ray diffraction;waxd
md;molecular dynamics;xrd;x-ray diffraction
molecular dynamics;md;x-ray diffraction;xrd
md;molecular dynamics;pals;positron annihilation lifetime spectroscopy
molecular dynamics;md;positron annihilation lifetime spectroscopy;pals
md;molecular dynamics;tddft;time-dependent density functional theory
molecular dynamics;md;time-dependent density functional theory;tddft
md;molecular dynamics;hplc;high performance liquid chromatography
molecular dynamics;md;high performance liquid chromatography;hplc
md;molecular dynamics;pdi;polydispersity index
molecular dynamics;md;polydispersity index;pdi
md;molecular dynamics;tg;glass transition temperature
molecular dynamics;md;glass transition temperature;tg
md;molecular dynamics;tm;melting temperature
molecular dynamics;md;melting temperature;tm
md;molecular dynamics;tc;crystallization temperature
molecular dynamics;md;crystallization temperature;tc
md;molecular dynamics;fib;focused ion beam
molecular dynamics;md;focused ion beam;fib
md;molecular dynamics;ea;activation energy
molecular dynamics;md;activation energy;ea
md;molecular dynamics;ip;ionization potential
molecular dynamics;md;ionization potential;ip
md;molecular dynamics;icp;inductively coupled plasma
molecular dynamics;md;inductively coupled plasma;icp
md;molecular dynamics;oes;optical emission spectroscopy
molecular dynamics;md;optical emission spectroscopy;oes
md;molecular dynamics;xrf;x-ray fluorescence
molecular dynamics;md;x-ray fluorescence;xrf
md;molecular dynamics;epma;electron probe microanalysis
molecular dynamics;md;electron probe microanalysis;epma
sls;static light scattering;dls;dynamic light scattering
static light scattering;sls;dynamic light scattering;dls
sls;static light scattering;xps;x-ray photoelectron spectroscopy
static light scattering;sls;x-ray photoelectron spectroscopy;xps
sls;static light scattering;edx;energy dispersive x-ray spectroscopy
static light scattering;sls;energy dispersive x-ray spectroscopy;edx
sls;static light scattering;saxs;small-angle x-ray scattering
static light scattering;sls;small-angle x-ray scattering;saxs
sls;static light scattering;waxs;wide-angle x-ray scattering
static light scattering;sls;wide-angle x-ray scattering;waxs
sls;static light scattering;waxd;wide-angle x-ray diffraction
static light scattering;sls;wide-angle x-ray diffraction;waxd
sls;static light scattering;xrd;x-ray diffraction
static light scattering;sls;x-ray diffraction;xrd
sls;static light scattering;pals;positron annihilation lifetime spectroscopy
static light scattering;sls;positron annihilation lifetime spectroscopy;pals
sls;static light scattering;tddft;time-dependent density functional theory
static light scattering;sls;time-dependent density functional theory;tddft
sls;static light scattering;hplc;high performance liquid chromatography
static light scattering;sls;high performance liquid chromatography;hplc
sls;static light scattering;pdi;polydispersity index
static light scattering;sls;polydispersity index;pdi
sls;static light scattering;tg;glass transition temperature
static light scattering;sls;glass transition temperature;tg
sls;static light scattering;tm;melting temperature
static light scattering;sls;melting temperature;tm
sls;static light scattering;tc;crystallization temperature
static light scattering;sls;crystallization temperature;tc
sls;static light scattering;fib;focused ion beam
static light scattering;sls;focused ion beam;fib
sls;static light scattering;ea;activation energy
static light scattering;sls;activation energy;ea
sls;static light scattering;ip;ionization potential
static light scattering;sls;ionization potential;ip
sls;static light scattering;icp;inductively coupled plasma
static light scattering;sls;inductively coupled plasma;icp
sls;static light scattering;oes;optical emission spectroscopy
static light scattering;sls;optical emission spectroscopy;oes
sls;static light scattering;xrf;x-ray fluorescence
static light scattering;sls;x-ray fluorescence;xrf
sls;static light scattering;epma;electron probe microanalysis
static light scattering;sls;electron probe microanalysis;epma
dls;dynamic light scattering;xps;x-ray photoelectron spectroscopy
dynamic light scattering;dls;x-ray photoelectron spectroscopy;xps
dls;dynamic light scattering;edx;energy dispersive x-ray spectroscopy
dynamic light scattering;dls;energy dispersive x-ray spectroscopy;edx
dls;dynamic light scattering;saxs;small-angle x-ray scattering
dynamic light scattering;dls;small-angle x-ray scattering;saxs
dls;dynamic light scattering;waxs;wide-angle x-ray scattering
dynamic light scattering;dls;wide-angle x-ray scattering;waxs
dls;dynamic light scattering;waxd;wide-angle x-ray diffraction
dynamic light scattering;dls;wide-angle x-ray diffraction;waxd
dls;dynamic light scattering;xrd;x-ray diffraction
dynamic light scattering;dls;x-ray diffraction;xrd
dls;dynamic light scattering;pals;positron annihilation lifetime spectroscopy
dynamic light scattering;dls;positron annihilation lifetime spectroscopy;pals
dls;dynamic light scattering;tddft;time-dependent density functional theory
dynamic light scattering;dls;time-dependent density functional theory;tddft
dls;dynamic light scattering;hplc;high performance liquid chromatography
dynamic light scattering;dls;high performance liquid chromatography;hplc
dls;dynamic light scattering;pdi;polydispersity index
dynamic light scattering;dls;polydispersity index;pdi
dls;dynamic light scattering;tg;glass transition temperature
dynamic light scattering;dls;glass transition temperature;tg
dls;dynamic light scattering;tm;melting temperature
dynamic light scattering;dls;melting temperature;tm
dls;dynamic light scattering;tc;crystallization temperature
dynamic light scattering;dls;crystallization temperature;tc
dls;dynamic light scattering;fib;focused ion beam
dynamic light scattering;dls;focused ion beam;fib
dls;dynamic light scattering;ea;activation energy
dynamic light scattering;dls;activation energy;ea
dls;dynamic light scattering;ip;ionization potential
dynamic light scattering;dls;ionization potential;ip
dls;dynamic light scattering;icp;inductively coupled plasma
dynamic light scattering;dls;inductively coupled plasma;icp
dls;dynamic light scattering;oes;optical emission spectroscopy
dynamic light scattering;dls;optical emission spectroscopy;oes
dls;dynamic light scattering;xrf;x-ray fluorescence
dynamic light scattering;dls;x-ray fluorescence;xrf
dls;dynamic light scattering;epma;electron probe microanalysis
dynamic light scattering;dls;electron probe microanalysis;epma
xps;x-ray photoelectron spectroscopy;edx;energy dispersive x-ray spectroscopy
x-ray photoelectron spectroscopy;xps;energy dispersive x-ray spectroscopy;edx
xps;x-ray photoelectron spectroscopy;saxs;small-angle x-ray scattering
x-ray photoelectron spectroscopy;xps;small-angle x-ray scattering;saxs
xps;x-ray photoelectron spectroscopy;waxs;wide-angle x-ray scattering
x-ray photoelectron spectroscopy;xps;wide-angle x-ray scattering;waxs
xps;x-ray photoelectron spectroscopy;waxd;wide-angle x-ray diffraction
x-ray photoelectron spectroscopy;xps;wide-angle x-ray diffraction;waxd
xps;x-ray photoelectron spectroscopy;xrd;x-ray diffraction
x-ray photoelectron spectroscopy;xps;x-ray diffraction;xrd
xps;x-ray photoelectron spectroscopy;pals;positron annihilation lifetime spectroscopy
x-ray photoelectron spectroscopy;xps;positron annihilation lifetime spectroscopy;pals
xps;x-ray photoelectron spectroscopy;tddft;time-dependent density functional theory
x-ray photoelectron spectroscopy;xps;time-dependent density functional theory;tddft
xps;x-ray photoelectron spectroscopy;hplc;high performance liquid chromatography
x-ray photoelectron spectroscopy;xps;high performance liquid chromatography;hplc
